"id","name","brand"
"26290003","ESSO DONZERE","Esso Express"
"26300005","ESSO GRAND SOLEIL","Esso Express"
"26400002","AGIP CREST AV FAYOLLE","Agip"
"83350001","SASU GMLS","Total"
"11260001","INTERMARCHE ESPERAZA","Intermarché"
"26400007","RELAIS DES DAUPHINS","Total"
"22100009","RELAIS DE DINAN","Total"
"38350002","CASINO SUPERMARCHE","Casino"
"59115001","AUCHAN LEERS","Auchan"
"2120003","Carrefour Market","Carrefour Market"
"67160001","SUPERMARCHES MATCH  WISSEMBOURG","Supermarché Match"
"22290003","GOELO SERVICES","Indépendant sans enseigne"
"11150001","Carrefour Market","Carrefour Market"
"27000004","INTERMARCHE EVREUX","Intermarché"
"13590002","CASINO MEYREUIL","Super Casino"
"26800008","AGIP PORTES LES VALENCES","Agip"
"21000029","Total diables bleus","Total"
"26730006","Esso Porte de la Drome","Esso"
"57100001","Carrefour Market","Carrefour Market"
"29880003","SHOPI","Shopi"
"30430002","Carrefour Contact","Carrefour Contact"
"27460003","ESSO IGOVILLE","Esso Express"
"30900017","RELAIS NIMES AGEL","Total Access"
"59320001","AUCHAN ENGLOS","Auchan"
"30900016","RELAIS VALDEGOUR","Total Access"
"21310005","Carrefour contact Mirebeau","Carrefour Contact"
"59320005","INTERMARCHE EMMERIN","Intermarché"
"19190002","RELAIS STAR LE PESCHER","Total"
"28190001","INTERMARCHE ST GEORGES SUR EURE","Intermarché"
"21340002","GARAGE FOURRIER","Total"
"21600004","INTERMARCHE LONGVIC","Intermarché"
"21510001","Sarl Garage CHEVALLIER","Avia"
"31140010","RELAIS ST ALBAN","Total Access"
"31200021","RELAIS DU RAISIN","Total"
"31470003","Carrefour Market","Carrefour Market"
"31200022","RELAIS DE LA PIMPE","Total Access"
"21800009","RELAIS QUETIGNY","Total Access"
"31700004","ESSO BLAGNAC","Esso Express"
"31770005","RELAIS CENTRAL","Total Access"
"64800004","FERRAN STE D&#039,EXPL.","Elan"
"64480005","SARL ARRIETA T&amp,S","Total"
"7200005","CASINO SUPERMARCHE","Casino"
"31530004","CORTESE SERVICES ENERGIE SAS","Elan"
"31650003","RELAIS DE ST ORENS","Total Access"
"31700009","RELAIS BLAGNAC LOMAGNE","Total Access"
"59223001","AUCHAN RONCQ","Auchan"
"14700006","SKLM","Indépendant sans enseigne"
"6110006","KAMELIA SAS","Leclerc"
"14800009","RELAIS DE LA TOUQUE","Total"
"41230001","SARL JBK AUTOS MOTOS","Elan"
"42210002","GGE NOALLY","Total"
"51390001","SIG&#039,REST VRIGNY","Shell"
"89340001","CARROSSERIE DU MARAIS MANSIOT","Total"
"81120001","SARL Real Auto","Total"
"31800007","RELAIS ST GAUDENS EST","Total Access"
"33000016","ESSO EXPRESS BORDEAUX HAUT BRION","Esso Express"
"34270001","INTERMARCHE ST MATHIEU TREVIERS","Intermarché"
"69540001","Market","Carrefour Market"
"31800004","CASINO ESTANCARBON","Casino"
"76680004","RELAIS BOSC MESNIL","Total"
"34110003","INTERMARCHE FRONTIGNAN","Intermarché"
"31860001","EOR LABARTHE S/LEZE IMPER","Total"
"33140006","INTERMARCHE CADAUJAC","Intermarché"
"77700004","Carrefour Market","Carrefour Market"
"31200008","ESSO DU MARCHE","Esso Express"
"30900004","ESSO DES ARTS","Esso Express"
"34100001","AGIP MONTPELLIER RIMBAUD","Agip"
"32810003","SNC CAEDCO Station TOTAL","Total"
"31210006","LE RELAIS DES CIMES","Indépendant sans enseigne"
"31310001","SARL RIEUX CARBURANT","Total"
"30000006","ESSO MILLE COLONNES","Esso Express"
"13210003","RELAIS DE LA TRINITEE","Total"
"30000016","LECLERC - DRIVE","Leclerc"
"30126005","ESSO TAVEL NORD","Esso"
"34000015","RELAIS COSTEBELLE","Total"
"42240001","Carrefour Market","Carrefour Market"
"30260002","GARAGE ENGRAND","Indépendant sans enseigne"
"34070018","RELAIS MONTPELLIER VANIERES","Total Access"
"34000013","RELAIS LA LIRONDE","Total Access"
"30130010","RELAIS DU LAUZON","Total"
"34000014","RELAIS DE GIMEL","Total"
"30126008","AGIP TAVEL SUD","Agip"
"33440001","SARL VINCENT SDAM","Total"
"33520003","ESSO AQUITAINE 1","Esso"
"33400008","ESSO EXPRESS TALENCE BORDEAUX PYRÉNÉES","Esso Express"
"32500002","SN LE RELAIS DU CUSSE","Total"
"33520002","ESSO AQUITAINE 2","Esso"
"31770004","ESSO COLOMIERS","Esso Express"
"34300009","RELAIS CAP D&#039,AGDE","Total"
"34000009","ESSO DU POLYGONE","Esso Express"
"34140003","AGIP MEZE RN 113","Agip"
"33760001","SARL ORTEGA","Indépendant sans enseigne"
"76290001","AUCHAN MONTIVILLIERS","Auchan"
"62218002","SODILOISON","Leclerc"
"95240003","TOTAL RELAIS CORMEILLES EN PARISIS","Total"
"30500001","AUTO 16","Avia"
"34070017","RELAIS ABRIVADO","Total"
"34110005","RELAIS GARDIOLE","Total"
"34000010","AGIP MONTPELLIER TOURNEZY","Agip"
"30700003","EOR UZES","Total"
"33750003","RELAIS DU CANTELOUP","Total Access"
"67390001","SUPER U Marckolsheim","Système U"
"87500006","Hyper Casino","Casino"
"77230001","EASY SERVICE","Total"
"60360002","STATION E.LECLERC","Leclerc"
"20250003","STATION VITO RELAIS DE SANTA MARIA","VITO"
"25000023","RELAIS DE LA VIOTTE","Total"
"59190005","Sarl lemaire","Elan"
"30600003","SAS MAFE","Intermarché"
"87100006","Super U  LIMOGES","Système U"
"20170001","SARL CESARI","Total"
"42260001","INTERMARCHE ST GERMAIN LAVAL","Intermarché"
"11200008","RELAIS LEZIGNAN CORBIERES","Total Access"
"34740004","RELAIS DE VENDARGUE","Total Access"
"35000020","RELAIS RENNES LECLERC","Total Access"
"37220002","RICHER","Elan"
"34740002","ESSO VENDARGUES","Esso Express"
"20240001","SODIPP SARL VITO","VITO"
"35460002","GARAGE AUBERT SARL","Elan"
"42170002","CASINO SUPERMARCHE","Casino"
"29390001","INTERMARCHE","Intermarché Contact"
"38270002","CASINO SUPERMARCHE","Casino"
"31400008","DYNEFF Lespinet","Dyneff"
"31400005","ESSO ST AGNE","Esso Express"
"12000013","SARL TENZO SL","Total"
"7100006","CLUZEL SE","Total"
"31500006","ESSO JOLIMONT","Esso Express"
"45500001","AUCHAN GIEN","Auchan"
"42600007","INTERMARCHE MONTBRISON","Intermarché"
"31400006","ESSO MONTAUDRAN","Esso Express"
"31500007","ESSO CROIX DAURADE","Esso Express"
"16700003","RUDIS","Leclerc"
"71850002","SARL GARAGE LAPIERRE","Total"
"39000001","GEANT CASINO","Géant"
"33240011","RELAIS ST ANDRE DE CUBZAC","Total"
"34500024","Dyneff Beziers","Dyneff"
"43360002","STATION SHELL","Shell"
"34500028","RELAIS LES ARENES","Total Access"
"66200002","INTERMARCHE MONTESCOT","Intermarché"
"69170001","SIMPLY MARKET","Auchan"
"33600002","RELAIS PESSAC LES VIGNES","Elf"
"33600006","ESSO ALOUETTE","Esso Express"
"6600013","CASINO SUPERMARCHE","Casino"
"34250003","RELAIS 4 CANAUX","Total Access"
"38190004","ESSO DU GRESIVAUDAN","Esso"
"38240004","AGIP MEYLAN 7 LAUX","Agip"
"38300004","ESSO BOURGOIN","Esso Express"
"46200002","CASINO SUPERMARCHE","Casino"
"34500006","ENI BEZIERS PEZENAS","Agip"
"26120001","total access la caillette","Total Access"
"38350003","CARRON","Indépendant sans enseigne"
"89340003","INTERMARCHE VILLENEUVE LA GUYARD","Intermarché"
"34500025","RELAIS DE LA CAPELIERE","Total"
"66700003","SARL NEGRELL ET FILS","Dyneff"
"69420001","Carrefour Market","Carrefour Market"
"34540005","SPAR","Supermarchés Spar"
"34500026","RELAIS L&#039,HORT MONSEIGNEUR","Total Access"
"34550001","ESSO MONTS RAMUS","Esso Express"
"46120001","SARL GERVAIS BOS","Total"
"33700024","RELAIS MERIGNAC SOMME","Total Access"
"38320002","ESSO EYBENS (VAL D&#039,)","Esso Express"
"38340005","GARAGE DE L&#039, ECHAILLON","Indépendant sans enseigne"
"38340011","RELAIS VOREPPE","Total"
"38430002","ESSO MOIRANS","Esso Express"
"37000011","ESSO EXPRESS TOURS RIVES CHER","Esso Express"
"72460002","CASINO SAVIGNE","Casino"
"36000016","RELAIS DE TOUT VENT","Total Access"
"60250003","INTERMARCHE MOUY","Intermarché"
"77165006","RELAIS DU SAUVOY","Total"
"35850005","ROMILLE AUTOMOBILE","Indépendant sans enseigne"
"85520001","Super U JARD SUR MER","Système U"
"31130008","RELAIS BALMA AV DE TOULOUSE","Total Access"
"31150005","RELAIS BRUGUIERES","Total"
"31200009","STATION ELAN ETATS-UNIS","Elan"
"39700012","RELAIS DU POIRIER","Total Access"
"33140001","GEANT CASINO","Géant"
"31130003","ESSO BALMA","Esso Express"
"39220004","STATION AVIA","Avia"
"7220003","CARREFOUR CONTACT VIVIERS","Carrefour Contact"
"39700013","RELAIS DU POIRIER 2","Total Access"
"85560001","STATION GARAGE DE L&#039,OCEAN","Total"
"39330001","DATS MOUCHARD","Colruyt"
"39230003","STATION SERVICE AVIA","Avia"
"72800001","SARL  GARAGE CHARPENTIER","Total"
"43110001","AURECDIS SUPERMARCHE CASINO","Casino"
"37270006","AGIP AIRE ATHEE A85","Agip"
"37260004","SUPERMARCHE CASINO","Casino"
"37100010","RELAIS TOURS SAINTE RADEGONDE","Total"
"80510004","CARREFOUR CONTACT","Carrefour Contact"
"37380004","RELAIS DE MESLAY","Total"
"37310001","ESSO PELEJA","Esso"
"31130004","INTERMARCHE BALMA","Intermarché"
"40210001","INTERMARCHE LABOUHEYRE","Intermarché"
"54520006","RELAIS BEAUREGARD","Total Access"
"58320001","CARREFOUR CONTACT","Carrefour Contact"
"40370001","CARREFOUR EXPRESS","Shopi"
"40530001","ESSO LABENNE OUEST","Esso"
"29000006","LECLERC QUIMPER (KERVILLY) - 150 route de Brest 29000 QUIMPER","Leclerc"
"62100014","ETS CARON","Indépendant sans enseigne"
"61200006","ARGENTAN DISTRIBUTION","Leclerc"
"64240004","GARAGE BERHO STATION AVIA","Avia"
"37190001","LES LOGES AUTOMOBILES","Elan"
"29420001","U Express PLOUENAN","Système U"
"41360002","INTERMARCHE CONTACT","Intermarché Contact"
"64150008","SARL SAGILU","Carrefour Market"
"40110003","RELAIS STAR YGOS SAINT SATURNIN","Total"
"56700008","INTERMARCHE HENNEBONT","Intermarché"
"30133001","S.A. ANGLEDIS","Leclerc"
"44370009","REL.VARADES PAYS DE LOIRE","Total"
"62510003","INTERMARCHE ARQUES","Intermarché"
"40530002","ESSO LABENNE EST","Esso"
"5600005","INTERMARCHE","Intermarché"
"6300012","STATION DES OLIVIERS","Indépendant sans enseigne"
"34330001","SEBE ET FILS","Elan"
"83170006","CASINO SUPERMARCHE","Casino"
"88580001","GGE FERRY","Total"
"6200029","BP NICE MAGNAN","BP"
"13368001","GEANT CASINO La Valentine","Géant"
"34400004","ESSO LUNELLOISE","Esso Express"
"34440001","DYNEFF Colombiers","Dyneff"
"34770002","ESSO LITTORAL","Esso Express"
"45000005","Carrefour Market","Carrefour Market"
"45000008","RELAIS DU CEDRE","Total Access"
"1300003","INTERMARCHE CHAZEY BONS","Intermarché"
"6600014","CASINO SUPERMARCHE","Casino"
"57210001","ALLO EUROPE SERVICES","Total"
"32190002","MR DEVILLERS F.","Total"
"47000003","INTERMARCHE","Intermarché"
"33930001","STATION DE L&#039,EUROPE","Elan"
"17200009","RELAIS ROYAN BASTIE STAR","Total Access"
"89200007","Station service avallon","Casino"
"71130002","AUCHAN GUEUGNON","Auchan"
"13630004","U.EXPRESS","Système U"
"87430001","EURL CAMBOU","Avia"
"40140001","EOR MAGESCQ MORA","Elan"
"35850004","SARL GARAGE FEVRIER","Indépendant sans enseigne"
"17200008","RELAIS DE ROYAN LIBERATION","Total Access"
"20245001","SASU FANGU","VITO"
"78000008","RELAIS VERSAILLES ETATS GENERAUX","Total"
"21000009","ESSO DIJON LANGRES","Esso Express"
"62630006","SHELL","Shell"
"34440002","CASINO SUPERMARCHE","Super Casino"
"40100002","SPORTING GGE","Elan"
"76600014","SAS VIVA","Système U"
"66270001","INTERMARCHE LE SOLER","Intermarché"
"34200001","AUCHAN SETE","Auchan"
"16100008","RELAIS COGNAC CORDERIE STAR","Total"
"13560002","GARAGE SEMAP","Elan"
"61400002","RELAIS DES GAILLONS","Total"
"20213003","TOTAL FOLELLI","Total"
"91580001","INTERMARCHE ETRECHY","Intermarché"
"22000001","GEANT CASINO","Géant"
"42300006","STATION SERVICE AVIA","Avia"
"28403001","BP NOGENT LE ROTROU","BP"
"33320008","RELAIS EYSINES STAR","Total Access"
"39000007","RELAIS DU LEVANT","Total Access"
"94290003","AGIP VILLENEUVE LE ROI","Agip"
"39140006","AGIP AIRE DU JURA A39","Agip"
"39100004","ESSO PASTEUR DOLE","Esso Express"
"47240001","SOCCAST","Leclerc"
"76410003","GARAGE DU COURS CARNOT","Total"
"11100001","GEANT CASINO","Géant"
"72340001","Super U LA CHARTRE SUR LE LOIR","Système U"
"48300006","RELAIS LANGOUYROU","Total Access"
"33700009","CASINO SUPERMARCHE","Casino"
"48500002","SARL RAJA","Indépendant sans enseigne"
"16800001","CARREFOUR SOYAUX","Carrefour"
"35760003","STATION AVIA GARAGE DE LA BECASSIERE","Avia"
"7110004","CARREFOUR CONTACT","Carrefour Contact"
"13012001","GEANT CASINO Les CAILLOLS","Géant"
"38000016","ENI AVENUE RHIN ET DANUBE","Agip"
"35500007","SARL YVON LE MERRER","Indépendant sans enseigne"
"50560001","Carrefour Market","Carrefour Market"
"16270003","INTERMARCHE ROUMAZIERES LOUBERT","Intermarché"
"42300005","GARAGE MULSANT","Avia"
"42130002","ESSO SERVICE BOEN GRALLIEN GERARD","Esso"
"14500001","SA  PRUNIER","Total"
"45500008","RELAIS GIEN WILSON","Total Access"
"42100005","ESSO MONTPLAISIR","Esso Express"
"47150002","Casino Carburants","Casino"
"41600006","RELAIS DU BEUVRON","Total"
"71230001","STATION GARAGE ANDRE","Dyneff"
"46110004","SPAR VAYRAC","Supermarchés Spar"
"42000015","RELAIS ST ETIENNE MASSENET","Total Access"
"45340002","SARL GGE LEPROUST","Total"
"47320002","RUZZICA MARIE PAULE","Elan"
"46500001","M.POUJADE COLOMB","Total"
"44450003","Market","Carrefour Market"
"47520004","RELAIS PASSAGE D&#039,AGEN","Total Access"
"95370001","CARREFOUR MONTIGNY LES CORMEILLES","Carrefour"
"57000002","MR JOVANIC","Total"
"77508001","CARREFOUR CHELLES","Carrefour"
"72540002","Super U Mareil-en-Champagne","Système U"
"60280001","Carrefour Venette","Carrefour"
"30470001","SUPER U","Système U"
"50000007","STATION BAZIN BARITEAUD",""
"42450001","SARL GARAGE BARCET","Elan"
"43170002","LONJON","Indépendant sans enseigne"
"51800008","STATION AVIA VALMY ORBEVAL","Avia"
"51100015","ESSO ST MARCEAUX","Esso Express"
"51100046","RELAIS DES CHATILLONS","Total Access"
"43000004","ESSO VAL VERT","Esso Express"
"24120007","RELAIS MOULIN ROUGE","Total Access"
"78980002","LONGNES AUTOMOBILES","Total"
"51200004","ESSO EPERNAY","Esso Express"
"77100023","RELAIS DE LA MARNE VICTOIRE","Total Access"
"39570007","Relais de la vallee/motoperf","Total"
"51520002","RELAIS SAINT MARTIN SUR LE PRE","Total Access"
"67110001","SUPERMARCHES MATCH  REICHSHOFFEN","Supermarché Match"
"38920001","CASINO SUPERMARCHE","Casino"
"51430007","RELAIS COLBERT","Total Access"
"51200006","RELAIS SPARNACIENS  SARL DIAM","Total Access"
"52000005","ESSO GLORIETTE","Esso Express"
"40140005","SAS SOSTODIS","Netto"
"52170001","INTERMARCHE","Intermarché"
"51300013","RELAIS DES MARVIS","Total Access"
"28500005","INTERMARCHE VERNOUILLET","Intermarché"
"42330001","CASINO SUPERMARCHE","Casino"
"21120002","AGIP TILCHATEL  RN 74","Agip"
"52100008","ESSO AERODROME","Esso Express"
"12360001","INTERMARCHE","Intermarché"
"52100016","RELAIS DU DER NORD","Total"
"53100007","RELAIS MADELEINE LINTIER","Total Access"
"51390002","AGIP GUEUX","Agip"
"51510001","ESSO FAGNIERES","Esso Express"
"54240002","ESSO JOEUF","Esso Express"
"54170001","WEBER SERVICES SARL","Elan"
"14160003","INTERMARCHE DIVES SUR MER","Intermarché"
"53500003","MME PAPOIN LILIANE","Total"
"59540002","INTERMARCHE SAS JUDICANNE","Intermarché"
"51100056","BP REIMS RN 44","BP"
"54110002","ESSO DOMBASLE","Esso Express"
"51000006","ESSO VALMY","Esso Express"
"51000005","ESSO CHALONNAISE","Esso Express"
"50500002","ESSO CANTEPIE","Esso"
"54290001","SARL BAYFER","Carrefour Contact"
"83330004","STATION AVIA","Avia"
"54300012","RELAIS LUNEVILLE","Total Access"
"54200004","BP A31 AIRE DE DOMMARTIN LES TOUL","BP"
"50440002","SUPER U","Système U"
"48140002","CARREFOUR EXPRESS","Carrefour Express"
"45100008","RELAIS ORLEANS LA SOURCE","Total Access"
"45160006","RELAIS DU COUDRAY","Total"
"86000020","SAS SIGESS SAINT-CYPRIEN","Avia"
"45200007","RELAIS SOLTERRE LA COMMODITE","Total Access"
"45140007","RELAIS ST JEAN","Total Access"
"53000011","RELAIS LA CLOSERIE","Total Access"
"30400004","LE RELAIS DE L&#039,OLIVIER SARL","Agip"
"47550007","RELAIS BON ENCONTRE","Total Access"
"50240001","Super U ST JAMES","Système U"
"52320001","CAFE DES SPORTS","Indépendant sans enseigne"
"31790002","SARL KAMERIS","Total"
"62152003","GARAGE CORDIER","Total"
"40140004","INTERMARCHE SOUSTONS","Intermarché"
"35490001","JLJ DISTRIBUTION","Total"
"77520001","CASINO DONNEMARIE DONTILLY","Casino"
"39700007","DATS FRAISANS","Colruyt"
"54000009","ESSO JEAN JAURES","Esso Express"
"80110001","STATION SERVICE TOTAL","Total"
"55210002","DATS VIGNEULLES LES HATTONCHÂTEL","Colruyt"
"54800005","INTERMARCHE JARNY","Intermarché"
"91000007","RELAIS DES EPINETTES 91","Total Access"
"89100014","RELAIS DE ROSOY","Total Access"
"54270002","ESSO NANCY EST","Esso Express"
"54500004","ESSO VANDOEUVRE","Esso Express"
"31190002","NETTO","Netto"
"47140001","INTERMARCHE SAINTE LIVRADE","Intermarché"
"35510005","RELAIS CESSON SEVIGNE","Total"
"45520004","RELAIS ORLEANS GIDY","Total"
"35400011","RELAIS ST MALO OUEST PETIT COTE","Total Access"
"54670004","RELAIS DE CUSTINES","Total"
"35400010","RELAIS ST SERVAN LA BALUE","Total Access"
"45800008","RELAIS DE L&#039,ORME","Total"
"34200003","DYNEFF Sète","Dyneff"
"38500005","ESSO VOIRON","Esso Express"
"25350001","SAS MANDEURE DISTRIBUTION","Système U"
"85480001","10","Total"
"57490001","INTERMARCHE L&#039,HOPITAL","Intermarché"
"57157001","ESSO DE LA BASE","Esso Express"
"34070019","RELAIS MONTPELLIER CLUB","Total Access"
"34070020","AGIP MONTPELLIER PALAVAS","Agip"
"57170002","ESSO LA SEILLE","Esso Express"
"57320003","DATS VAUDRECHING","Colruyt"
"57200002","ESSO SARREGUEMINES","Esso Express"
"2600005","AUTOMOBILES VILLERS SERVICES","Total"
"56160001","INTERMARCHE GUEMENE/SCORFF","Intermarché"
"57400005","ESSO SARREBOURGEOISE","Esso Express"
"21000010","ESSO SCHUMANN","Esso Express"
"57000008","ESSO METZ CENTRE","Esso Express"
"13600005","Carrefour La Ciotat","Carrefour"
"95110006","RELAIS BUTTE SANNOIS","Total Access"
"54500007","RELAIS VANDOEUVRE","Total Access"
"57220005","INTERMARCHE","Intermarché"
"55100003","ESSO GALAVAUDE","Esso Express"
"54520002","SUPERMARCHES MATCH  CHAMP LE BOEUF","Supermarché Match"
"20230008","Station du Phare","VITO"
"35400009","RELAIS MALOUIN","Total"
"84110004","La Station U","Système U"
"55130001","SARL COLLIN","Elan"
"35000015","ESSO EXPRESS RENNES OUEST","Esso Express"
"54800004","SARL ANTONACCI","Avia"
"54000008","ESSO ST JOSEPH 54","Esso Express"
"47500003","E.LECLERC MONTAYRAL","Leclerc"
"55200001","SUPERMARCHES MATCH  COMMERCY","Supermarché Match"
"54220001","ESSO MALZEVILLE","Esso Express"
"25400004","PMA SERVICES","Indépendant sans enseigne"
"54630001","ESSO CANAL DE L&#039,EST","Esso"
"57000009","ESSO MAGNY","Esso Express"
"54230001","ESSO NEUVES MAISONS","Esso Express"
"54240001","SUPERMARCHES MATCH  JOEUF","Supermarché Match"
"85120001","Super U LA CHATAIGNERAIE","Système U"
"88300006","Station NeoCC",""
"44260003","Utile MALVILLE","Système U"
"1390002","RELAIS SAINT ANDRE DE CORCY","Total"
"67190004","SA VALMUT - SUPER U","Système U"
"44370003","MR MARQUIS","Total"
"44600005","MR ANTYPAS","Total"
"43260001","GARAGE DESSALCES","Indépendant sans enseigne"
"34770005","Carrefour Contact","Carrefour Contact"
"1160003","INTERMARCHE NEUVILLE SUR AIN","Intermarché"
"62000015","ENI NICE MARGUERITE","Agip"
"31700005","NOBLADIS","Leclerc"
"38480007","Aire du Guiers","Esso"
"38370001","SARL CHEVALIER","Dyneff"
"59000010","ESSO ST SAUVEUR","Esso Express"
"38580002","Carrefour Contact ALLEVARD","Carrefour Contact"
"57700002","ESSO HAYANGE","Esso Express"
"59130001","ESSO HIPPODROME","Esso Express"
"59000009","ESSO MONTEBELLO FLANDRES","Esso Express"
"57740007","RELAIS SARRE MOSELLE","Total Access"
"30000008","NEMODIS SAS","Leclerc"
"57830001","Station WARNIER Francis","Indépendant sans enseigne"
"31260001","INTERMARCHE MANE","Intermarché"
"11130001","INTERMARCHE SIGEAN","Intermarché"
"58140002","GARAGE DU MORVAN","Indépendant sans enseigne"
"83480001","Carrefour puget sur argens","Carrefour"
"57415001","INTERMARCHE CONTACT","Intermarché Contact"
"2100013","INTERMARCHE SAINT-QUENTIN   /ZAC","Intermarché"
"69430001","GARAGE GUY FIARD","Total"
"74130001","MARKET BONNEVILLE","Carrefour Market"
"57300004","BMCV SARL","Avia"
"39200002","SARL PARISI CLAUDE","Avia"
"24130003","Carrefour Express","Carrefour Express"
"59200008","RELAIS DE L&#039, EGALITE","Total"
"59146002","RELAIS DE PECQUENCOURT","Total Access"
"22440001","E.LECLERC PLOUFRAGAN","Leclerc"
"61000009","RELAIS ST BLAISE","Total Access"
"59124001","ASD 24/24","Indépendant sans enseigne"
"74170001","GARAGE GRANDJACQUES","Total"
"59133001","GARAGE DANNEL","Elan"
"59174002","RELAIS LA SENTINELLE","Total"
"59237001","GARAGE BEVE","Elan"
"62840004","CARREFOUR CONTACT FLEURBAIX","Carrefour Contact"
